timestamp,user,event,source_ip
2026-04-19 23:31:17,eve,access_resource,192.168.1.100
2026-04-19 23:31:19,dave,access_resource,10.0.1.5
2026-04-19 23:31:21,dave,logout,172.16.0.50
2026-04-19 23:31:23,charlie,failed_login,198.51.100.4
2026-04-19 23:31:24,root,logout,192.168.1.100
2026-04-19 23:31:26,bob,logout,10.0.1.5
2026-04-19 23:31:27,bob,delete_policy,198.51.100.189
2026-04-19 23:31:28,bob,login,10.0.0.1
2026-04-19 23:31:28,dave,access_resource,192.168.1.100
2026-04-19 23:31:29,charlie,logout,10.0.0.1
2026-04-19 23:31:30,root,access_denied,198.51.100.150
2026-04-19 23:31:32,root,logout,172.16.0.50
2026-04-19 23:31:34,bob,access_resource,10.0.1.5
2026-04-19 23:31:36,root,logout,10.0.2.10
2026-04-19 23:31:36,eve,access_resource,10.0.0.1
2026-04-19 23:31:38,alice,logout,192.168.1.100
2026-04-19 23:31:39,root,access_resource,10.0.0.1
2026-04-19 23:31:41,frank,logout,10.0.1.5
2026-04-19 23:31:42,eve,logout,10.0.2.10
2026-04-19 23:31:44,root,login,10.0.1.5
2026-04-19 23:31:44,frank,access_resource,10.0.0.1
2026-04-19 23:31:46,alice,access_resource,10.0.0.1
2026-04-19 23:31:48,dave,access_resource,10.0.1.5
2026-04-19 23:31:50,eve,logout,192.168.1.100
2026-04-19 23:31:51,root,logout,10.0.0.1
2026-04-19 23:31:52,frank,access_resource,10.0.2.10
2026-04-19 23:31:53,alice,access_resource,10.0.0.1
2026-04-19 23:31:55,frank,login,10.0.2.10
2026-04-19 23:31:56,frank,logout,10.0.1.5
2026-04-19 23:31:57,eve,access_resource,192.168.1.100
2026-04-19 23:31:59,frank,access_resource,10.0.2.10
2026-04-19 23:32:00,charlie,access_resource,10.0.2.10
2026-04-19 23:32:01,eve,failed_login,198.51.100.95
2026-04-19 23:32:02,alice,logout,10.0.2.10
2026-04-19 23:32:04,charlie,login,10.0.1.5
2026-04-19 23:32:04,dave,logout,10.0.2.10
2026-04-19 23:32:06,dave,delete_policy,198.51.100.178
2026-04-19 23:32:07,eve,access_resource,10.0.1.5
2026-04-19 23:32:08,bob,logout,10.0.0.1
2026-04-19 23:32:09,alice,logout,192.168.1.100
2026-04-19 23:32:11,bob,access_resource,10.0.1.5
2026-04-19 23:32:12,bob,login,172.16.0.50
2026-04-19 23:32:13,eve,logout,10.0.1.5
2026-04-19 23:32:15,eve,login,10.0.1.5
2026-04-19 23:32:16,charlie,access_resource,172.16.0.50
2026-04-19 23:32:17,bob,logout,192.168.1.100
2026-04-19 23:32:18,eve,login,192.168.1.100
2026-04-19 23:32:19,frank,access_resource,10.0.1.5
2026-04-19 23:32:21,root,login,10.0.0.1
2026-04-19 23:32:22,root,logout,10.0.1.5
2026-04-19 23:32:23,dave,login,10.0.2.10
2026-04-19 23:32:24,alice,access_resource,172.16.0.50
2026-04-19 23:32:25,dave,logout,10.0.1.5
2026-04-19 23:32:27,alice,login,172.16.0.50
2026-04-19 23:32:28,alice,login,172.16.0.50
2026-04-19 23:32:29,root,logout,172.16.0.50
2026-04-19 23:32:31,root,login,172.16.0.50
2026-04-19 23:32:32,frank,access_resource,192.168.1.100
2026-04-19 23:32:33,frank,access_resource,192.168.1.100
2026-04-19 23:32:35,frank,logout,10.0.1.5
2026-04-19 23:32:36,dave,login,10.0.0.1
2026-04-19 23:32:37,charlie,access_resource,10.0.1.5
2026-04-19 23:32:38,eve,logout,10.0.0.1
2026-04-19 23:32:40,alice,logout,10.0.1.5
2026-04-19 23:32:42,dave,logout,10.0.0.1
2026-04-19 23:32:43,eve,logout,10.0.2.10
2026-04-19 23:32:45,frank,logout,10.0.2.10
2026-04-19 23:32:46,alice,login,10.0.1.5
2026-04-19 23:32:47,root,delete_policy,198.51.100.40
2026-04-19 23:32:48,frank,access_resource,10.0.2.10
2026-04-19 23:32:48,dave,login,192.168.1.100
2026-04-19 23:32:50,bob,login,10.0.2.10
2026-04-19 23:32:51,bob,logout,172.16.0.50
2026-04-19 23:32:52,alice,logout,10.0.2.10
2026-04-19 23:32:53,alice,delete_policy,198.51.100.87
2026-04-19 23:32:55,bob,login,10.0.2.10
2026-04-19 23:32:56,bob,login,192.168.1.100
2026-04-19 23:32:58,frank,login,172.16.0.50
2026-04-19 23:32:59,charlie,access_resource,192.168.1.100
2026-04-19 23:33:00,charlie,access_resource,172.16.0.50
2026-04-19 23:33:01,frank,logout,10.0.2.10
2026-04-19 23:33:02,alice,login,172.16.0.50
2026-04-19 23:33:04,eve,access_resource,10.0.1.5
2026-04-19 23:33:04,frank,access_resource,192.168.1.100
2026-04-19 23:33:06,dave,login,10.0.1.5
2026-04-19 23:33:07,eve,logout,10.0.1.5
2026-04-19 23:33:09,charlie,access_resource,172.16.0.50
2026-04-19 23:33:10,frank,logout,172.16.0.50
2026-04-19 23:33:11,alice,login,172.16.0.50
2026-04-19 23:33:13,alice,login,10.0.0.1
2026-04-19 23:33:14,eve,login,10.0.2.10
2026-04-19 23:33:15,root,logout,192.168.1.100
2026-04-19 23:33:16,dave,access_resource,172.16.0.50
2026-04-19 23:33:17,charlie,access_resource,172.16.0.50
2026-04-19 23:33:17,frank,login,192.168.1.100
2026-04-19 23:33:19,alice,logout,192.168.1.100
2026-04-19 23:33:20,alice,access_resource,10.0.0.1
2026-04-19 23:33:21,charlie,login,10.0.1.5
2026-04-19 23:33:22,alice,access_resource,10.0.2.10
2026-04-19 23:33:23,frank,access_resource,10.0.1.5
2026-04-19 23:33:24,alice,access_resource,10.0.1.5
2026-04-19 23:33:24,alice,access_resource,172.16.0.50
2026-04-19 23:33:26,alice,login,10.0.2.10
2026-04-19 23:33:27,alice,access_resource,10.0.1.5
2026-04-19 23:33:28,root,logout,10.0.1.5
2026-04-19 23:33:29,charlie,access_resource,10.0.0.1
2026-04-19 23:33:30,eve,access_resource,192.168.1.100
2026-04-19 23:33:32,root,login,172.16.0.50
2026-04-19 23:33:33,bob,access_resource,10.0.2.10
2026-04-19 23:33:35,eve,access_resource,192.168.1.100
2026-04-19 23:33:37,charlie,login,172.16.0.50
2026-04-19 23:33:38,root,logout,172.16.0.50
2026-04-19 23:33:40,dave,access_resource,10.0.1.5
2026-04-19 23:33:41,alice,access_resource,192.168.1.100
2026-04-19 23:33:42,root,login,192.168.1.100
2026-04-19 23:33:43,alice,access_resource,10.0.0.1
2026-04-19 23:33:44,alice,access_resource,172.16.0.50
2026-04-19 23:33:46,charlie,access_resource,10.0.1.5
2026-04-19 23:33:47,dave,login,10.0.1.5
2026-04-19 23:33:49,bob,access_resource,192.168.1.100
2026-04-19 23:33:51,bob,login,10.0.0.1
2026-04-19 23:33:53,alice,access_resource,10.0.2.10
2026-04-19 23:33:54,eve,access_resource,10.0.1.5
2026-04-19 23:33:55,frank,access_resource,192.168.1.100
2026-04-19 23:33:56,eve,logout,10.0.1.5
2026-04-19 23:33:57,root,access_resource,10.0.0.1
2026-04-19 23:33:59,root,login,10.0.0.1
2026-04-19 23:34:00,dave,logout,10.0.1.5
2026-04-19 23:34:00,root,logout,192.168.1.100
2026-04-19 23:34:02,frank,access_resource,10.0.0.1
2026-04-19 23:34:04,alice,logout,172.16.0.50
2026-04-19 23:34:04,eve,logout,172.16.0.50
2026-04-19 23:34:06,dave,login,172.16.0.50
2026-04-19 23:34:08,root,login,10.0.0.1
2026-04-19 23:34:09,bob,login,172.16.0.50
2026-04-19 23:34:11,eve,logout,10.0.0.1
2026-04-19 23:34:12,eve,login,10.0.0.1
2026-04-19 23:34:13,bob,logout,10.0.1.5
2026-04-19 23:34:15,frank,login,10.0.2.10
2026-04-19 23:34:16,charlie,login,172.16.0.50
2026-04-19 23:34:17,root,disable_mfa,198.51.100.35
2026-04-19 23:34:18,bob,login,172.16.0.50
2026-04-19 23:34:18,eve,logout,10.0.0.1
2026-04-19 23:34:19,charlie,logout,192.168.1.100
2026-04-19 23:34:20,dave,login,10.0.1.5
2026-04-19 23:34:22,root,modify_config,198.51.100.62
2026-04-19 23:34:22,dave,logout,192.168.1.100
2026-04-19 23:34:23,alice,login,172.16.0.50
2026-04-19 23:34:24,bob,logout,10.0.1.5
2026-04-19 23:34:25,charlie,access_resource,172.16.0.50
2026-04-19 23:34:26,dave,login,10.0.2.10
2026-04-19 23:34:28,root,logout,10.0.1.5
2026-04-19 23:34:29,root,login,10.0.2.10
2026-04-19 23:34:30,dave,logout,10.0.2.10
2026-04-19 23:34:32,alice,access_resource,10.0.2.10
2026-04-19 23:34:33,eve,logout,192.168.1.100
2026-04-19 23:34:34,dave,login,192.168.1.100
2026-04-19 23:34:36,dave,login,10.0.2.10
2026-04-19 23:34:37,bob,access_resource,172.16.0.50
2026-04-19 23:34:38,alice,login,10.0.1.5
2026-04-19 23:34:38,root,access_resource,172.16.0.50
2026-04-19 23:34:40,bob,logout,192.168.1.100
2026-04-19 23:34:41,alice,login,10.0.0.1
2026-04-19 23:34:42,alice,login,192.168.1.100
2026-04-19 23:34:43,charlie,logout,10.0.0.1
2026-04-19 23:34:44,root,logout,10.0.0.1
2026-04-19 23:34:46,root,access_denied,198.51.100.102
2026-04-19 23:34:47,eve,logout,10.0.2.10
2026-04-19 23:34:47,dave,access_resource,10.0.2.10
2026-04-19 23:34:49,eve,access_resource,192.168.1.100
2026-04-19 23:34:49,eve,access_resource,10.0.2.10
2026-04-19 23:34:50,alice,access_resource,10.0.1.5
2026-04-19 23:34:52,dave,login,10.0.0.1
2026-04-19 23:34:53,root,access_resource,10.0.1.5
2026-04-19 23:34:53,dave,logout,10.0.2.10
2026-04-19 23:34:55,alice,login,10.0.1.5
2026-04-19 23:34:56,bob,logout,192.168.1.100
2026-04-19 23:34:57,bob,logout,192.168.1.100
2026-04-19 23:34:59,frank,access_resource,10.0.1.5
2026-04-19 23:34:59,root,modify_config,198.51.100.48
2026-04-19 23:35:01,dave,access_resource,192.168.1.100
2026-04-19 23:35:02,eve,logout,10.0.1.5
2026-04-19 23:35:03,bob,access_resource,172.16.0.50
2026-04-19 23:35:05,root,access_resource,10.0.2.10
2026-04-19 23:35:06,root,login,10.0.2.10
2026-04-19 23:35:08,dave,logout,10.0.1.5
2026-04-19 23:35:08,alice,logout,10.0.1.5
2026-04-19 23:35:09,charlie,logout,10.0.2.10
2026-04-19 23:35:11,frank,logout,172.16.0.50
2026-04-19 23:35:12,bob,logout,172.16.0.50
2026-04-19 23:35:13,frank,access_resource,10.0.1.5
2026-04-19 23:35:14,frank,login,10.0.1.5
2026-04-19 23:35:16,dave,access_resource,10.0.2.10
2026-04-19 23:35:17,root,failed_login,198.51.100.255
2026-04-19 23:35:18,frank,logout,10.0.1.5
2026-04-19 23:35:20,charlie,logout,192.168.1.100
2026-04-19 23:35:21,eve,access_resource,192.168.1.100
2026-04-19 23:35:23,dave,login,10.0.0.1
2026-04-19 23:35:24,charlie,delete_policy,198.51.100.35
2026-04-19 23:35:26,bob,access_resource,10.0.1.5
2026-04-19 23:35:27,root,access_resource,10.0.1.5
2026-04-19 23:35:28,charlie,logout,10.0.0.1
2026-04-19 23:35:29,frank,login,10.0.0.1
2026-04-19 23:35:30,bob,logout,10.0.0.1
2026-04-19 23:35:31,root,logout,192.168.1.100
2026-04-19 23:35:32,frank,logout,10.0.1.5
2026-04-19 23:35:34,alice,logout,10.0.2.10
2026-04-19 23:35:34,frank,access_resource,172.16.0.50
2026-04-19 23:35:35,charlie,access_resource,10.0.0.1
2026-04-19 23:35:37,alice,logout,10.0.0.1
2026-04-19 23:35:38,frank,login,10.0.2.10
2026-04-19 23:35:38,frank,logout,10.0.0.1
2026-04-19 23:35:40,dave,access_resource,172.16.0.50
2026-04-19 23:35:41,charlie,login,10.0.1.5
2026-04-19 23:35:43,dave,logout,172.16.0.50
2026-04-19 23:35:44,charlie,login,10.0.1.5
2026-04-19 23:35:45,root,delete_policy,198.51.100.133
2026-04-19 23:35:47,alice,login,10.0.1.5
2026-04-19 23:35:47,bob,access_resource,192.168.1.100
2026-04-19 23:35:49,root,login,192.168.1.100
2026-04-19 23:35:49,bob,logout,10.0.2.10
2026-04-19 23:35:51,charlie,login,10.0.0.1
2026-04-19 23:35:53,alice,logout,10.0.1.5
2026-04-19 23:35:55,eve,login,10.0.1.5
2026-04-19 23:35:56,root,access_resource,10.0.1.5
2026-04-19 23:35:58,alice,logout,192.168.1.100
2026-04-19 23:35:59,frank,logout,10.0.0.1
2026-04-19 23:35:59,bob,login,192.168.1.100
2026-04-19 23:36:01,dave,logout,192.168.1.100
2026-04-19 23:36:02,alice,login,10.0.0.1
2026-04-19 23:36:03,frank,access_resource,10.0.0.1
2026-04-19 23:36:05,alice,logout,192.168.1.100
2026-04-19 23:36:06,root,disable_mfa,198.51.100.241
2026-04-19 23:36:07,charlie,access_resource,172.16.0.50
2026-04-19 23:36:08,frank,logout,192.168.1.100
2026-04-19 23:36:10,root,login,172.16.0.50
2026-04-19 23:36:11,eve,logout,10.0.0.1
2026-04-19 23:36:12,bob,logout,10.0.1.5
2026-04-19 23:36:13,bob,login,10.0.2.10
2026-04-19 23:36:15,eve,login,192.168.1.100
2026-04-19 23:36:17,alice,logout,172.16.0.50
2026-04-19 23:36:19,frank,access_resource,10.0.2.10
2026-04-19 23:36:20,charlie,login,192.168.1.100
2026-04-19 23:36:21,dave,access_resource,10.0.2.10
2026-04-19 23:36:23,root,login,192.168.1.100
2026-04-19 23:36:24,charlie,login,172.16.0.50
2026-04-19 23:36:25,bob,logout,192.168.1.100
2026-04-19 23:36:26,bob,logout,172.16.0.50
2026-04-19 23:36:27,charlie,access_resource,10.0.2.10
2026-04-19 23:36:28,eve,logout,10.0.2.10
2026-04-19 23:36:29,eve,logout,10.0.0.1
2026-04-19 23:36:30,eve,logout,10.0.0.1
2026-04-19 23:36:32,bob,access_resource,10.0.2.10
2026-04-19 23:36:32,eve,login,10.0.1.5
2026-04-19 23:36:34,root,logout,10.0.0.1
2026-04-19 23:36:36,bob,logout,10.0.2.10
2026-04-19 23:36:36,frank,login,10.0.0.1
2026-04-19 23:36:37,alice,logout,10.0.1.5
2026-04-19 23:36:38,eve,login,10.0.1.5
2026-04-19 23:36:40,alice,logout,10.0.2.10
2026-04-19 23:36:42,dave,logout,10.0.2.10
2026-04-19 23:36:44,eve,login,10.0.0.1
2026-04-19 23:36:45,bob,login,192.168.1.100
2026-04-19 23:36:46,root,login,10.0.1.5
2026-04-19 23:36:47,root,login,10.0.1.5
2026-04-19 23:36:49,bob,access_resource,10.0.0.1
2026-04-19 23:36:51,eve,login,192.168.1.100
2026-04-19 23:36:52,alice,logout,172.16.0.50
2026-04-19 23:36:52,root,access_resource,10.0.2.10
2026-04-19 23:36:54,eve,access_resource,10.0.2.10
2026-04-19 23:36:55,charlie,access_resource,10.0.0.1
2026-04-19 23:36:56,charlie,access_resource,10.0.1.5
2026-04-19 23:36:58,frank,logout,10.0.0.1
2026-04-19 23:36:59,bob,login,10.0.0.1
2026-04-19 23:37:00,frank,access_resource,10.0.2.10
2026-04-19 23:37:01,root,logout,192.168.1.100
2026-04-19 23:37:03,bob,access_resource,10.0.0.1
2026-04-19 23:37:05,root,access_resource,192.168.1.100
2026-04-19 23:37:06,frank,logout,192.168.1.100
2026-04-19 23:37:07,root,login,172.16.0.50
2026-04-19 23:37:08,charlie,login,10.0.0.1
2026-04-19 23:37:10,dave,logout,10.0.0.1
2026-04-19 23:37:11,frank,access_resource,10.0.1.5
2026-04-19 23:37:13,root,logout,10.0.0.1
2026-04-19 23:37:15,frank,access_resource,10.0.2.10
2026-04-19 23:37:16,dave,access_resource,10.0.2.10
2026-04-19 23:37:17,eve,logout,10.0.1.5
2026-04-19 23:37:19,eve,logout,10.0.0.1
2026-04-19 23:37:20,root,logout,172.16.0.50
2026-04-19 23:37:21,charlie,login,10.0.2.10
2026-04-19 23:37:23,bob,login,10.0.1.5
2026-04-19 23:37:23,dave,logout,10.0.1.5
2026-04-19 23:37:25,dave,logout,10.0.0.1
2026-04-19 23:37:26,frank,login,10.0.2.10
2026-04-19 23:37:27,alice,login,10.0.2.10
2026-04-19 23:37:29,root,login,10.0.2.10
2026-04-19 23:37:29,charlie,login,10.0.2.10
2026-04-19 23:37:30,charlie,logout,172.16.0.50
2026-04-19 23:37:32,dave,login,10.0.1.5
2026-04-19 23:37:33,dave,logout,172.16.0.50
2026-04-19 23:37:34,frank,login,10.0.0.1
2026-04-19 23:37:36,root,disable_mfa,198.51.100.249
2026-04-19 23:37:36,frank,access_resource,10.0.0.1
2026-04-19 23:37:38,frank,logout,10.0.0.1
2026-04-19 23:37:40,dave,login,172.16.0.50
2026-04-19 23:37:40,alice,login,172.16.0.50
2026-04-19 23:37:42,alice,logout,10.0.2.10
2026-04-19 23:37:44,alice,login,10.0.1.5
2026-04-19 23:37:46,root,delete_policy,198.51.100.200
2026-04-19 23:37:46,dave,logout,172.16.0.50
2026-04-19 23:37:47,dave,login,10.0.2.10
2026-04-19 23:37:48,root,logout,192.168.1.100
2026-04-19 23:37:49,bob,access_resource,192.168.1.100
2026-04-19 23:37:51,dave,login,10.0.0.1
2026-04-19 23:37:52,charlie,logout,192.168.1.100
2026-04-19 23:37:53,alice,logout,10.0.0.1
2026-04-19 23:37:53,eve,login,10.0.0.1
2026-04-19 23:37:55,eve,logout,10.0.2.10
2026-04-19 23:37:57,eve,login,10.0.1.5
2026-04-19 23:37:58,root,logout,172.16.0.50
2026-04-19 23:37:59,root,disable_mfa,198.51.100.224
2026-04-19 23:38:00,charlie,logout,192.168.1.100
2026-04-19 23:38:00,alice,logout,10.0.1.5
2026-04-19 23:38:02,eve,logout,10.0.2.10
2026-04-19 23:38:04,alice,access_resource,10.0.1.5
2026-04-19 23:38:05,charlie,logout,10.0.2.10
2026-04-19 23:38:07,alice,login,10.0.0.1
2026-04-19 23:38:09,root,modify_config,198.51.100.71
2026-04-19 23:38:10,dave,login,10.0.1.5
2026-04-19 23:38:10,charlie,access_resource,192.168.1.100
2026-04-19 23:38:11,frank,login,10.0.0.1
2026-04-19 23:38:13,alice,failed_login,198.51.100.83
2026-04-19 23:38:14,root,logout,10.0.1.5
2026-04-19 23:38:16,dave,logout,192.168.1.100
2026-04-19 23:38:18,frank,login,172.16.0.50
2026-04-19 23:38:20,bob,logout,172.16.0.50
2026-04-19 23:38:21,bob,login,10.0.2.10
2026-04-19 23:38:23,dave,login,172.16.0.50
2026-04-19 23:38:23,frank,logout,10.0.0.1
2026-04-19 23:38:24,root,login,172.16.0.50
2026-04-19 23:38:25,eve,disable_mfa,198.51.100.208
2026-04-19 23:38:26,charlie,login,10.0.2.10
2026-04-19 23:38:28,charlie,login,10.0.0.1
2026-04-19 23:38:29,alice,login,192.168.1.100
2026-04-19 23:38:30,charlie,access_resource,172.16.0.50
2026-04-19 23:38:31,eve,login,10.0.2.10
2026-04-19 23:38:33,frank,access_resource,192.168.1.100
2026-04-19 23:38:34,frank,login,10.0.1.5
2026-04-19 23:38:35,frank,failed_login,198.51.100.147
2026-04-19 23:38:37,charlie,login,192.168.1.100
2026-04-19 23:38:38,dave,logout,192.168.1.100
2026-04-19 23:38:39,frank,login,10.0.1.5
2026-04-19 23:38:40,eve,logout,10.0.0.1
2026-04-19 23:38:42,bob,logout,10.0.1.5
2026-04-19 23:38:43,alice,logout,10.0.0.1
2026-04-19 23:38:45,eve,access_resource,192.168.1.100
2026-04-19 23:38:47,alice,logout,192.168.1.100
2026-04-19 23:38:47,bob,logout,172.16.0.50
2026-04-19 23:38:49,dave,logout,10.0.2.10
2026-04-19 23:38:50,frank,access_resource,192.168.1.100
2026-04-19 23:38:51,frank,login,10.0.0.1
2026-04-19 23:38:52,bob,login,172.16.0.50
2026-04-19 23:38:53,bob,logout,172.16.0.50
2026-04-19 23:38:54,charlie,access_resource,10.0.1.5
2026-04-19 23:38:56,charlie,access_resource,10.0.0.1
2026-04-19 23:38:56,frank,login,10.0.0.1
2026-04-19 23:38:58,frank,logout,10.0.1.5
2026-04-19 23:38:59,charlie,login,10.0.0.1
2026-04-19 23:39:01,root,disable_mfa,198.51.100.46
2026-04-19 23:39:02,bob,logout,10.0.2.10
2026-04-19 23:39:03,eve,access_resource,172.16.0.50
2026-04-19 23:39:05,bob,modify_config,198.51.100.133
2026-04-19 23:39:06,bob,logout,10.0.1.5
2026-04-19 23:39:07,root,login,172.16.0.50
2026-04-19 23:39:08,alice,login,192.168.1.100
2026-04-19 23:39:10,eve,access_resource,172.16.0.50
2026-04-19 23:39:11,dave,access_resource,10.0.0.1
2026-04-19 23:39:12,alice,login,10.0.1.5
2026-04-19 23:39:14,eve,login,172.16.0.50
2026-04-19 23:39:15,charlie,access_resource,10.0.0.1
2026-04-19 23:39:17,frank,login,192.168.1.100
2026-04-19 23:39:17,eve,access_resource,172.16.0.50
2026-04-19 23:39:18,root,access_resource,10.0.0.1
2026-04-19 23:39:19,bob,login,10.0.0.1
2026-04-19 23:39:20,root,login,10.0.2.10
2026-04-19 23:39:22,dave,access_resource,10.0.0.1
2026-04-19 23:39:23,dave,login,192.168.1.100
2026-04-19 23:39:25,bob,login,172.16.0.50
2026-04-19 23:39:27,eve,login,10.0.0.1
2026-04-19 23:39:28,charlie,logout,192.168.1.100
2026-04-19 23:39:29,charlie,access_resource,172.16.0.50
2026-04-19 23:39:31,frank,logout,10.0.1.5
2026-04-19 23:39:32,bob,logout,192.168.1.100
2026-04-19 23:39:34,eve,login,192.168.1.100
2026-04-19 23:39:36,root,logout,10.0.2.10
2026-04-19 23:39:36,eve,access_resource,172.16.0.50
2026-04-19 23:39:37,alice,login,10.0.1.5
2026-04-19 23:39:39,root,access_resource,10.0.2.10
2026-04-19 23:39:39,alice,access_resource,172.16.0.50
2026-04-19 23:39:41,frank,access_resource,10.0.0.1
2026-04-19 23:39:42,charlie,access_resource,172.16.0.50
2026-04-19 23:39:43,dave,login,10.0.2.10
2026-04-19 23:39:45,bob,logout,192.168.1.100
2026-04-19 23:39:45,dave,access_resource,172.16.0.50
2026-04-19 23:39:47,root,logout,10.0.0.1
2026-04-19 23:39:49,dave,failed_login,198.51.100.190
2026-04-19 23:39:49,charlie,login,172.16.0.50
2026-04-19 23:39:51,root,login,172.16.0.50
2026-04-19 23:39:53,eve,access_resource,10.0.1.5
2026-04-19 23:39:55,alice,access_resource,172.16.0.50
2026-04-19 23:39:56,frank,access_resource,10.0.2.10
2026-04-19 23:39:58,root,logout,10.0.1.5
2026-04-19 23:39:59,bob,logout,172.16.0.50
2026-04-19 23:40:00,eve,logout,192.168.1.100
2026-04-19 23:40:01,dave,access_resource,10.0.2.10
2026-04-19 23:40:02,alice,access_resource,10.0.0.1
2026-04-19 23:40:03,root,logout,192.168.1.100
2026-04-19 23:40:05,eve,access_resource,10.0.1.5
2026-04-19 23:40:06,root,login,10.0.2.10
2026-04-19 23:40:07,alice,access_resource,10.0.0.1
2026-04-19 23:40:08,alice,logout,172.16.0.50
2026-04-19 23:40:10,frank,logout,10.0.0.1
2026-04-19 23:40:11,charlie,login,172.16.0.50
2026-04-19 23:40:13,frank,logout,10.0.0.1
2026-04-19 23:40:14,alice,logout,10.0.0.1
2026-04-19 23:40:15,alice,access_resource,172.16.0.50
2026-04-19 23:40:17,bob,access_resource,172.16.0.50
2026-04-19 23:40:18,eve,access_resource,10.0.1.5
2026-04-19 23:40:19,charlie,logout,172.16.0.50
2026-04-19 23:40:21,root,login,10.0.1.5
2026-04-19 23:40:21,root,access_resource,10.0.0.1
2026-04-19 23:40:22,charlie,login,192.168.1.100
2026-04-19 23:40:24,alice,login,10.0.2.10
2026-04-19 23:40:25,bob,login,192.168.1.100
2026-04-19 23:40:26,eve,access_resource,192.168.1.100
2026-04-19 23:40:27,charlie,access_resource,172.16.0.50
2026-04-19 23:40:28,alice,logout,192.168.1.100
2026-04-19 23:40:29,frank,access_resource,172.16.0.50
2026-04-19 23:40:30,root,logout,172.16.0.50
2026-04-19 23:40:31,charlie,modify_config,198.51.100.174
2026-04-19 23:40:33,eve,access_resource,10.0.0.1
2026-04-19 23:40:33,alice,access_resource,172.16.0.50
2026-04-19 23:40:35,bob,login,172.16.0.50
2026-04-19 23:40:37,alice,logout,10.0.0.1
2026-04-19 23:40:38,charlie,access_resource,172.16.0.50
2026-04-19 23:40:39,root,access_resource,172.16.0.50
2026-04-19 23:40:40,root,login,10.0.0.1
2026-04-19 23:40:41,bob,logout,10.0.0.1
2026-04-19 23:40:41,alice,logout,192.168.1.100
2026-04-19 23:40:43,root,logout,172.16.0.50
2026-04-19 23:40:44,eve,access_resource,192.168.1.100
2026-04-19 23:40:45,eve,access_resource,10.0.0.1
2026-04-19 23:40:46,root,access_resource,192.168.1.100
2026-04-19 23:40:47,charlie,login,10.0.0.1
2026-04-19 23:40:48,alice,login,192.168.1.100
2026-04-19 23:40:50,root,logout,10.0.0.1
2026-04-19 23:40:52,root,access_resource,172.16.0.50
2026-04-19 23:40:52,dave,access_resource,10.0.2.10
2026-04-19 23:40:53,charlie,login,10.0.0.1
2026-04-19 23:40:55,root,login,192.168.1.100
2026-04-19 23:40:56,frank,login,10.0.0.1
2026-04-19 23:40:57,alice,logout,10.0.2.10
2026-04-19 23:40:58,eve,logout,172.16.0.50
2026-04-19 23:41:00,bob,access_resource,10.0.0.1
2026-04-19 23:41:01,bob,access_resource,10.0.0.1
2026-04-19 23:41:02,charlie,login,10.0.1.5
2026-04-19 23:41:04,alice,access_resource,10.0.0.1
2026-04-19 23:41:05,charlie,logout,172.16.0.50
2026-04-19 23:41:07,frank,logout,192.168.1.100
2026-04-19 23:41:08,charlie,access_resource,10.0.0.1
2026-04-19 23:41:10,root,access_resource,10.0.2.10
2026-04-19 23:41:11,alice,login,10.0.1.5
2026-04-19 23:41:12,root,modify_config,198.51.100.211
2026-04-19 23:41:14,root,logout,10.0.0.1
2026-04-19 23:41:16,charlie,access_resource,10.0.1.5
2026-04-19 23:41:17,alice,login,172.16.0.50
2026-04-19 23:41:19,alice,access_resource,10.0.0.1
2026-04-19 23:41:20,root,access_resource,172.16.0.50
2026-04-19 23:41:21,frank,access_resource,192.168.1.100
2026-04-19 23:41:22,bob,login,10.0.2.10
2026-04-19 23:41:24,charlie,access_resource,172.16.0.50
2026-04-19 23:41:25,frank,access_resource,10.0.2.10
2026-04-19 23:41:27,alice,login,10.0.1.5
2026-04-19 23:41:28,dave,login,10.0.1.5
2026-04-19 23:41:30,bob,logout,192.168.1.100
2026-04-19 23:41:31,alice,login,10.0.1.5
2026-04-19 23:41:32,frank,logout,10.0.1.5
2026-04-19 23:41:34,dave,access_resource,10.0.1.5
2026-04-19 23:41:35,root,logout,10.0.0.1
2026-04-19 23:41:36,charlie,login,192.168.1.100
2026-04-19 23:41:37,root,logout,172.16.0.50
2026-04-19 23:41:38,eve,login,10.0.2.10
2026-04-19 23:41:39,alice,access_resource,192.168.1.100
2026-04-19 23:41:40,root,disable_mfa,198.51.100.180
2026-04-19 23:41:41,charlie,login,10.0.1.5
2026-04-19 23:41:42,root,logout,172.16.0.50
2026-04-19 23:41:44,dave,logout,10.0.2.10
2026-04-19 23:41:45,bob,logout,172.16.0.50
2026-04-19 23:41:45,alice,access_resource,192.168.1.100
2026-04-19 23:41:47,root,login,192.168.1.100
2026-04-19 23:41:49,charlie,logout,10.0.0.1
2026-04-19 23:41:50,frank,login,192.168.1.100
2026-04-19 23:41:52,root,login,10.0.0.1
2026-04-19 23:41:53,root,access_resource,172.16.0.50
2026-04-19 23:41:55,eve,access_resource,172.16.0.50
2026-04-19 23:41:56,dave,logout,192.168.1.100
2026-04-19 23:41:57,alice,logout,192.168.1.100
2026-04-19 23:41:58,bob,logout,192.168.1.100
2026-04-19 23:42:00,eve,access_denied,198.51.100.66
2026-04-19 23:42:02,bob,logout,172.16.0.50
